Date,Wheat,Milo,Corn,Beans
8/18/17,3.40,2.82,3.40,8.08 
8/21/17,3.33,2.79,3.37,8.06 
8/22/17,3.24,2.76,3.34,8.08 
8/23/17,3.23,2.72,3.30,8.08 
8/24/17,3.31,2.72,3.30,8.17 
8/25/17,3.30,2.69,3.27,8.15 
8/28/17,3.22,2.66,3.24,8.11 
8/29/17,3.22,2.64,3.22,8.07 
8/30/17,3.25,2.60,3.18,8.03 
8/31/17,3.37,2.78,3.38,8.15 
9/1/17,3.40,2.75,3.35,8.20 
9/5/17,3.46,2.79,3.39,8.39 
9/6/17,3.50,2.81,3.41,8.41 
9/7/17,3.43,2.75,3.35,8.39 
9/8/17,3.43,2.77,3.37,8.32 
9/11/17,3.36,2.78,3.38,8.30 
9/12/17,3.43,2.72,3.32,8.21 
9/13/17,3.45,2.72,3.32,8.31 
9/14/17,3.43,2.84,3.34,8.66 
9/15/17,3.47,2.85,3.35,8.59 
9/18/17,3.43,2.82,3.32,8.58 
9/19/17,3.43,2.78,3.28,8.56 
9/20/17,3.49,2.85,3.32,8.60 
9/21/17,3.51,2.85,3.32,8.61 
9/22/17,3.51,2.89,3.36,8.74 
9/25/17,3.55,2.89,3.36,8.61 
9/26/17,3.53,2.87,3.34,8.54 
9/27/17,3.60,2.89,3.36,8.56 
9/28/17,3.54,2.88,3.35,8.48 
9/29/17,3.44,2.90,3.37,8.58 
10/2/17,3.40,2.87,3.34,8.47 
10/3/17,3.43,2.85,3.32,8.45 
10/4/17,3.37,2.88,3.33,8.48 
10/5/17,3.35,2.90,3.35,8.58 
10/6/17,3.38,2.90,3.35,8.62 
10/9/17,3.32,2.90,3.35,8.57 
10/10/17,3.32,2.89,3.34,8.56 
10/11/17,3.29,2.86,3.31,8.55 
10/12/17,3.31,2.94,3.34,8.82 
10/13/17,3.41,2.98,3.38,8.90 
10/16/17,3.39,2.96,3.36,8.81 
10/17/17,3.38,2.95,3.35,8.75 
10/18/17,3.33,2.94,3.34,8.74 
10/19/17,3.34,2.94,3.34,8.77 
10/20/17,3.28,2.90,3.30,8.69 
10/23/17,3.39,2.96,3.36,8.71 
10/24/17,3.44,3.03,3.38,8.66 
10/25/17,3.44,3.01,3.36,8.66 
10/26/17,3.38,3.01,3.36,8.61 
10/27/17,3.35,2.99,3.34,8.65 
10/30/17,3.32,2.99,3.34,8.63 
10/31/17,3.27,2.96,3.31,8.64 
11/1/17,3.26,2.98,3.33,8.71 
11/2/17,3.36,3.01,3.36,8.79 
11/3/17,3.42,2.98,3.33,8.67 
11/6/17,3.45,2.98,3.33,8.74 
11/7/17,3.42,2.98,3.33,8.76 
11/8/17,3.43,2.98,3.33,8.78 
11/9/17,3.44,2.92,3.27,8.70 
11/10/17,3.48,2.94,3.29,8.72 
11/13/17,3.43,2.92,3.27,8.59 
11/14/17,3.43,2.88,3.23,8.53 
11/15/17,3.33,2.88,3.23,8.61 
11/16/17,3.47,2.92,3.22,8.57 
11/17/17,3.52,2.98,3.28,8.76 
11/20/17,3.46,3.00,3.30,8.75 
11/21/17,3.50,3.00,3.30,8.74 
11/22/17,3.51,3.00,3.30,8.82 
11/24/17,3.45,2.97,3.27,8.78 
11/27/17,3.37,2.94,3.24,8.81 
11/28/17,3.39,2.91,3.21,8.78 
11/29/17,3.43,2.94,3.24,8.78 
11/30/17,3.52,3.06,3.31,8.71 
12/1/17,3.58,3.09,3.34,8.79 
12/4/17,3.54,3.04,3.29,8.84 
12/5/17,3.52,3.04,3.29,8.94 
12/6/17,3.44,3.03,3.28,8.88 
12/7/17,3.41,3.02,3.27,8.77 
12/8/17,3.38,3.03,3.28,8.75 
12/11/17,3.33,2.99,3.24,8.68 
12/12/17,3.31,3.03,3.25,8.61 
12/13/17,3.36,3.04,3.26,8.64 
12/14/17,3.38,3.04,3.26,8.53 
12/15/17,3.38,3.03,3.25,8.52 
12/18/17,3.39,3.02,3.24,8.47 
12/19/17,3.40,3.03,3.25,8.41 
12/20/17,3.43,3.04,3.26,8.39 
12/21/17,3.49,3.11,3.31,8.34 
12/22/17,3.47,3.12,3.32,8.35 
12/26/17,3.45,3.13,3.33,8.44 
12/27/17,3.51,3.14,3.34,8.41 
12/28/17,3.52,3.20,3.32,8.32 
12/29/17,3.52,3.19,3.31,8.37 
1/2/18,3.6,3.21,3.33,8.4
1/3/18,3.66,3.21,3.33,8.44
1/4/18,3.65,3.19,3.31,8.43
1/5/18,3.63,3.23,3.31,8.46
1/8/18,3.58,3.19,3.27,8.42
1/9/18,3.64,3.21,3.29,8.39
1/10/18,3.66,3.21,3.29,8.3
1/11/18,3.65,3.21,3.29,8.25
1/12/18,3.56,3.18,3.26,8.36
1/16/18,3.52,3.2,3.28,8.43
1/17/18,3.57,3.25,3.33,8.44
1/18/18,3.59,3.24,3.31,8.48
1/19/18,3.58,3.24,3.32,8.52
1/22/18,3.58,3.32,3.32,8.59
1/23/18,3.53,3.31,3.31,8.61
1/24/18,3.63,3.36,3.36,8.67
1/25/18,3.65,3.35,3.35,8.67
1/26/18,3.73,3.36,3.36,8.61
1/29/18,3.83,3.39,3.39,8.67
1/30/18,4,3.42,3.42,8.75
1/31/18,4.07,3.42,3.44,8.71
2/1/18,4.07,3.42,3.44,8.6
2/2/18,4.03,3.42,3.44,8.64
2/5/18,4.02,3.14,3.41,8.55
2/6/18,4.09,3.19,3.46,8.71
2/7/18,4.21,3.2,3.47,8.68
2/8/18,4.15,3.21,3.48,8.73
2/9/18,4.06,3.12,3.44,8.68
2/12/18,4.18,3.17,3.49,8.87
2/13/18,4.15,3.17,3.49,8.97
2/15/18,4.18,3.18,3.5,9.09
2/16/18,4.19,3.18,3.5,9.06
2/20/18,4.12,3.16,3.48,9.12
2/21/18,4.06,3.16,3.48,9.19
2/22/18,4.11,3.17,3.49,9.17
2/23/18,4.1,3.2,3.5,9.28
2/26/18,4.19,3.22,3.52,9.26
2/27/18,4.3,3.24,3.54,9.3
2/27/19,4,3.04,3.54,7.67
2/28/19,4,3.01,3.51,7.6
3/1/18,4.69,3.31,3.61,9.48
3/2/18,4.59,3.3,3.6,9.51
3/5/18,4.71,3.32,3.62,9.58
3/6/18,4.67,3.33,3.63,9.55
3/7/18,4.59,3.32,3.62,9.45
3/8/18,4.58,3.39,3.69,9.44
3/9/18,4.46,3.36,3.66,9.19
3/12/18,4.47,3.36,3.66,9.21
3/13/18,4.45,3.37,3.67,9.29
3/14/18,4.6,3.34,3.64,9.12
3/15/18,4.49,3.32,3.62,9.21
3/16/18,4.34,3.28,3.58,9.3
3/19/18,4.05,3.2,3.5,9.02
3/20/18,4.05,3.2,3.5,9.08
3/21/18,4,3.2,3.5,9.1
3/22/18,4.06,3.21,3.51,9.1
3/23/18,4.14,3.22,3.52,9.08
3/26/18,4.03,3.19,3.49,9.06
3/27/18,3.99,3.19,3.49,9
3/28/18,3.96,3.19,3.49,8.98
3/29/18,4.02,3.33,3.63,9.25
4/2/18,4.03,3.32,3.62,9.16
4/3/18,4.2,3.33,3.64,9.18
4/4/18,4.21,3.26,3.56,8.95
4/5/18,4.39,3.4,3.69,9.11
4/6/18,4.47,3.39,3.69,9.14
4/9/18,4.63,3.41,3.71,9.27
4/10/18,4.62,3.39,3.69,9.3
4/11/18,4.57,3.37,3.67,9.28
4/12/18,4.48,3.39,3.69,9.41
4/13/18,4.36,3.36,3.66,9.34
4/16/18,4.18,3.32,3.62,9.22
4/17/18,4.21,3.3,3.6,9.26
4/18/18,4.29,3.33,3.63,9.22
4/19/18,4.35,3.32,3.62,9.17
4/23/18,4.23,3.29,3.58,9.01
4/24/18,4.32,3.31,3.61,9.02
4/25/18,4.47,3.37,3.67,9.08
4/26/18,4.42,3.36,3.66,9.08
4/27/18,4.66,3.44,3.73,9.31
4/30/18,4.72,3.46,3.76,9.23
5/1/18,4.88,3.51,3.81,9.28
5/2/18,4.9,3.5,3.8,9.18
5/3/18,5.08,3.53,3.83,9.28
5/4/18,4.96,3.51,3.81,9.12
5/7/18,4.8,3.46,3.76,8.87
5/8/18,4.78,3.48,3.78,8.95
5/9/18,4.72,3.48,3.78,8.91
5/10/18,4.67,3.47,3.77,8.96
5/11/18,4.58,3.41,3.74,8.78
5/14/18,4.5,3.42,3.75,8.93
5/15/18,4.55,3.47,3.8,8.99
5/16/18,4.59,3.44,3.77,8.8
5/17/18,4.64,3.4,3.73,8.75
5/18/18,4.84,3.48,3.81,8.79
5/22/18,4.86,3.5,3.83,9.11
5/23/18,4.97,3.54,3.87,9.19
5/24/18,5.04,3.54,3.84,9.16
5/25/18,5.19,3.56,3.86,9.22
5/29/18,5.12,3.5,3.8,9.11
5/30/18,4.96,3.44,3.73,9.03
5/31/18,4.97,3.44,3.74,8.99
6/1/18,5.01,3.42,3.73,9.11
6/4/18,4.81,3.31,3.63,8.92
6/5/18,4.89,3.34,3.66,8.91
6/6/18,5,3.28,3.6,8.84
6/7/18,5.04,3.26,3.58,8.64
6/8/18,4.98,3.28,3.6,8.59
6/11/18,5,3.17,3.49,8.44
6/12/18,5.24,3.27,3.59,8.44
6/14/18,4.97,3.13,3.45,8.17
6/15/18,5.01,3.11,3.46,7.96
6/18/18,4.79,3.06,3.41,7.99
6/19/18,4.68,3.04,3.44,7.79
6/20/18,4.74,3.04,3.44,7.79
6/21/18,4.88,3.07,3.47,7.7
6/22/18,4.84,3.07,3.47,7.85
6/25/18,4.65,3,3.4,7.65
6/26/18,4.53,3.02,3.42,7.57
6/27/18,4.48,3.12,3.52,7.58
6/28/18,4.42,3.04,3.44,7.53
6/29/18,4.58,3.1,3.5,7.49
7/2/18,4.41,2.97,3.37,7.39
7/3/18,4.54,3.02,3.42,7.34
7/5/18,4.73,3.02,3.42,7.25
7/6/18,4.83,3.1,3.5,7.63
7/9/18,4.76,3.04,3.44,7.41
7/10/18,4.65,2.98,3.38,7.41
7/11/18,4.49,2.9,3.3,7.18
7/12/18,4.56,2.96,3.36,7.19
7/13/18,4.67,2.91,3.31,7.05
7/16/18,4.59,2.92,3.32,7.15
7/17/18,4.66,2.96,3.36,7.25
7/18/18,4.63,2.97,3.37,7.28
7/19/18,4.71,3.01,3.41,7.32
7/20/18,4.83,3.05,3.45,7.35
7/23/18,4.86,3.07,3.47,7.33
7/24/18,4.85,3.02,3.42,7.44
7/25/18,5.16,3.09,3.49,7.46
7/26/18,5.09,3.12,3.52,7.46
7/27/18,5.03,3.12,3.52,7.55
7/30/18,5.18,3.17,3.57,7.61
8/1/18,5.34,3.15,3.55,7.72
8/2/18,5.39,3.17,3.57,7.67
8/3/18,5.37,3.2,3.6,7.72
8/6/18,5.56,3.21,3.61,7.63
8/7/18,5.5,3.21,3.61,7.75
8/8/18,5.54,3.21,3.61,7.8
8/9/18,5.48,3.19,3.59,7.73
8/10/18,5.29,3.07,3.47,7.3
8/13/18,5.11,3.06,3.46,7.37
8/14/18,5.16,3.12,3.52,7.48
8/15/18,5.05,3.12,3.52,7.38
8/16/18,5.18,3.15,3.55,7.66
8/17/18,5.35,3.14,3.54,7.62
8/20/18,5.15,3.12,3.52,7.56
8/21/18,5.04,3.1,3.5,7.55
8/22/18,5,3.02,3.42,7.38
8/23/18,4.97,2.97,3.37,7.22
8/24/18,4.89,2.98,3.38,7.22
8/27/18,4.72,2.97,3.37,7.15
8/28/18,4.69,2.96,3.46,7
8/29/18,4.9,2.96,3.46,7.03
8/30/18,4.82,2.96,3.46,7.01
8/31/18,4.98,3.05,3.55,7.14
9/4/18,4.82,3.08,3.58,7.14
9/5/18,4.73,3.05,3.55,7.08
9/6/18,4.62,3.06,3.56,7.09
9/10/18,4.76,3.07,3.57,7.15
9/11/18,4.68,3.07,3.57,7.02
9/12/18,4.52,2.92,3.42,7.1
9/13/18,4.47,2.9,3.4,7.03
9/14/18,4.61,2.92,3.42,7.01
9/17/18,4.58,2.88,3.38,6.93
9/18/18,4.61,2.83,3.33,6.84
9/19/18,4.71,2.86,3.36,7
9/20/18,4.72,2.92,3.42,7.15
9/24/18,4.74,3,3.5,7.06
9/25/18,4.72,3.04,3.54,7.11
9/26/18,4.71,3.03,3.53,7.15
9/27/18,4.67,3.05,3.55,7.2
9/28/18,4.61,2.96,3.46,7.11
10/1/18,4.62,3.06,3.56,7.23
10/2/18,4.73,3.08,3.58,7.31
10/3/18,4.69,3.05,3.55,7.27
10/4/18,4.72,3.08,3.6,7.24
10/5/18,4.74,3.08,3.6,7.34
10/8/18,4.68,3.06,3.58,7.35
10/9/18,4.7,3.04,3.56,7.28
10/10/18,4.66,3.03,3.55,7.17
10/11/18,4.64,3.09,3.61,7.24
10/12/18,4.74,3.14,3.66,7.33
10/15/18,4.82,3.18,3.7,7.57
10/16/18,4.78,3.15,3.67,7.49
10/17/18,4.7,3.14,3.66,7.51
10/18/18,4.65,3.1,3.62,7.29
10/19/18,4.66,3.07,3.59,7.22
10/22/18,4.58,3.1,3.62,7.24
10/23/18,4.58,3.05,3.62,7.26
10/24/18,4.47,3.03,3.6,7.18
10/25/18,4.36,2.96,3.53,7.09
10/26/18,4.5,3.03,3.6,7.13
10/29/18,4.51,3.02,3.59,7.07
10/30/18,4.45,3,3.57,7.02
10/31/18,4.43,2.98,3.55,7.07
11/1/18,4.51,3.07,3.59,7.37
11/2/18,4.54,3.11,3.63,7.43
11/5/18,4.55,3.14,3.66,7.41
11/6/18,4.58,3.13,3.65,7.39
11/7/18,4.52,3.12,3.64,7.34
11/8/18,4.47,3.13,3.65,7.34
11/9/18,4.38,3.1,3.62,7.42
11/12/18,4.44,3.11,3.63,7.38
11/13/18,4.37,3.06,3.58,7.33
11/14/18,4.31,3.07,3.59,7.39
11/15/18,4.3,3.08,3.6,7.44
11/16/18,4.33,3.05,3.57,7.47
11/19/18,4.24,3.02,3.54,7.29
11/20/18,4.23,3.01,3.53,7.36
11/21/18,4.19,3.02,3.54,7.38
11/23/18,4.11,2.99,3.51,7.36
11/26/18,4.15,2.96,3.48,7.17
11/27/18,4.08,2.96,3.48,7.31
11/28/18,4.37,3.08,3.58,7.45
11/29/18,4.37,3.08,3.58,7.44
11/30/18,4.42,3.08,3.6,7.5
12/3/18,4.48,3.12,3.64,7.61
12/4/18,4.47,3.15,3.67,7.67
12/5/18,4.4,3.14,3.66,7.68
12/6/18,4.38,3.13,3.65,7.65
12/7/18,4.54,3.21,3.71,7.82
12/10/18,4.52,3.19,3.69,7.75
12/11/18,4.47,3.2,3.7,7.8
12/12/18,4.53,3.2,3.7,7.85
12/13/18,4.62,3.19,3.69,7.72
12/14/18,4.68,3.2,3.7,7.66
12/17/18,4.72,3.19,3.69,7.7
12/18/18,4.67,3.21,3.71,7.73
12/19/18,4.58,3.17,3.67,7.65
12/20/18,4.59,3.1,3.6,7.59
12/21/18,4.53,3.14,3.64,7.5
12/24/18,4.53,3.13,3.63,7.49
12/26/18,4.46,3.08,3.58,7.38
12/27/18,4.45,3.1,3.6,7.38
12/28/18,4.46,3.1,3.6,7.5
12/31/18,4.39,3.1,3.6,7.5
1/2/19,4.42,3.11,3.61,7.62
1/3/19,4.54,3.15,3.65,7.68
1/4/19,4.56,3.28,3.78,7.76
1/7/19,4.53,3.27,3.77,7.79
1/8/19,4.55,3.25,3.75,7.74
1/9/19,4.55,3.27,3.77,7.79
1/10/19,4.49,3.21,3.71,7.62
1/11/19,4.54,3.23,3.73,7.65
1/14/19,4.49,3.24,3.74,7.58
1/15/19,4.46,3.16,3.66,7.48
1/16/19,4.46,3.19,3.69,7.5
1/17/19,4.54,3.25,3.75,7.63
1/18/19,4.56,3.27,3.77,7.72
1/22/19,4.6,3.24,3.74,7.64
1/23/19,4.65,3.24,3.74,7.7
1/24/19,4.62,3.22,3.72,7.71
1/25/19,4.59,3.25,3.75,7.8
1/28/19,4.57,3.25,3.75,7.78
1/29/19,4.5,3.22,3.72,7.74
1/30/19,4.52,3.26,3.76,7.76
1/31/19,4.49,3.21,3.72,7.7
2/1/19,4.64,3.23,3.73,7.73
2/4/19,4.66,3.24,3.74,7.74
2/5/19,4.66,3.26,3.76,7.75
2/6/19,4.64,3.25,3.75,7.77
2/7/19,4.51,3.21,3.72,7.68
2/8/19,4.49,3.19,3.69,7.69
2/11/19,4.49,3.18,3.68,7.6
2/12/19,4.47,3.23,3.73,7.73
2/13/19,4.49,3.24,3.74,7.72
2/14/19,4.37,3.2,3.7,7.58
2/15/19,4.31,3.2,3.7,7.63
2/19/19,4.16,3.15,3.65,7.56
2/20/19,4.05,3.16,3.66,7.58
2/21/19,4.1,3.21,3.71,7.66
2/22/19,4.13,3.2,3.7,7.65
2/25/19,3.97,3.16,3.66,7.67
2/26/19,3.91,3.11,3.61,7.59
2/27/19,4,3.04,3.54,7.67
2/28/19,4,3.01,3.51,7.6
3/1/19,4,3.03,3.53,7.62
3/4/19,3.98,3.05,3.55,7.66
3/5/19,4.06,3.06,3.56,7.64
3/6/19,3.93,3.03,3.52,7.52
3/7/19,3.83,2.95,3.45,7.53
3/8/19,3.86,2.94,3.44,7.46
3/11/19,3.75,2.92,3.42,7.4
3/12/19,3.98,2.96,3.46,7.47
3/13/19,3.92,2.96,3.46,7.51
3/14/19,3.92,3.05,3.55,7.48
3/15/19,3.98,3.08,3.58,7.59
3/18/19,3.92,3.06,3.56,7.56
3/19/19,3.91,3.06,3.56,7.54
3/20/19,3.99,3.06,3.56,7.56
3/21/19,4.02,3.11,3.61,7.61
3/22/19,4,3.13,3.63,7.54
3/25/19,4.04,3.15,3.65,7.56
3/26/19,3.98,3.12,3.62,7.51
3/27/19,4,3.09,3.59,7.38
3/28/19,3.94,3.09,3.59,7.39
3/29/19,3.85,2.92,3.42,7.34
4/1/19,3.89,2.97,3.47,7.46
4/2/19,3.88,2.97,3.47,7.5
4/3/19,3.92,2.98,3.48,7.49
4/4/19,3.95,3,3.5,7.56
4/5/19,3.86,2.98,3.48,7.49
4/8/19,3.87,2.95,3.45,7.49
4/9/19,3.83,2.95,3.45,7.49
4/10/19,3.81,2.97,3.47,7.52
4/11/19,3.85,2.95,3.45,7.45
4/12/19,3.89,2.96,3.46,7.45
4/15/19,3.82,2.98,3.48,7.49
4/16/19,3.72,2.94,3.44,7.38
4/17/19,3.75,2.93,3.43,7.29
4/18/19,3.75,2.94,3.44,7.3
4/22/19,3.67,2.9,3.4,7.27
4/23/19,3.7,2.86,3.36,7.12
4/24/19,3.59,2.82,3.32,7.05
4/25/19,3.59,2.83,3.33,7.09
4/26/19,3.55,2.86,3.36,7.04
4/29/19,3.52,2.87,3.42,7.11
4/30/19,3.49,2.88,3.42,7.04
5/1/19,3.55,2.94,3.48,7.02
5/2/19,3.6,2.96,3.5,6.93
5/3/19,3.56,2.96,3.51,6.92
5/6/19,3.58,2.89,3.44,6.8
5/7/19,3.59,3.02,3.46,6.81
5/8/19,3.58,2.99,3.44,6.77
5/9/19,3.53,2.88,3.33,6.63
5/10/19,3.42,2.87,3.32,6.59
5/13/19,3.52,2.92,3.36,6.53
5/14/19,3.64,3.04,3.49,6.81
5/15/19,3.57,3.05,3.5,6.86
5/16/19,3.77,3.14,3.59,6.9
5/17/19,3.8,3.18,3.63,6.72
5/20/19,3.94,3.24,3.69,6.82
5/21/19,3.96,3.29,3.74,6.72
5/22/19,3.92,3.3,3.75,6.79
5/23/19,3.85,3.25,3.7,6.71
5/24/19,4.02,3.39,3.84,6.8
5/28/19,4.21,3.55,4,7.06
5/29/19,4.13,3.54,3.99,7.22
5/30/19,4.39,3.71,4.16,7.39
5/31/19,4.33,3.62,4.07,7.28
6/3/19,4.47,3.59,4.04,7.29
6/4/19,4.29,3.6,4.05,7.32
6/5/19,4.06,3.5,3.95,7.2
6/6/19,4.15,3.56,4,7.19
6/7/19,4.09,3.51,3.96,7.06
6/10/19,4.13,3.51,3.96,7.09
6/11/19,4.17,3.63,4.08,7.09
6/12/19,4.23,3.65,4.1,7.28
6/13/19,4.28,3.77,4.22,7.38
6/14/19,4.36,3.88,4.33,7.47
6/17/19,4.35,3.9,4.35,7.63
6/18/19,4.25,3.85,4.3,7.63
6/19/19,4.17,3.76,4.21,7.53
6/20/19,4.21,3.85,4.3,7.65
6/21/19,4.13,3.77,4.22,7.53
6/24/19,4.25,3.82,4.27,7.59
6/25/19,4.25,3.83,4.28,7.54
6/26/19,4.21,3.78,4.33,7.39
6/27/19,4.42,3.81,4.36,7.39
6/28/19,4.21,3.6,4.15,7.5
7/1/19,3.96,3.51,4.06,7.35
7/2/19,3.79,3.54,4.09,7.25
7/3/19,3.91,3.72,4.27,7.35
7/5/19,3.92,3.74,4.29,7.21
7/8/19,3.88,3.75,4.3,7.24
7/9/19,3.86,3.68,4.23,7.31
7/10/19,3.88,3.7,4.25,7.4
7/11/19,4.08,3.79,4.34,7.44
7/12/19,4.14,3.89,4.44,7.58
7/15/19,3.96,3.76,4.31,7.47
7/16/19,3.93,3.7,4.25,7.33
7/17/19,3.89,3.71,4.31,7.38
7/18/19,3.8,3.6,4.2,7.36
7/19/19,3.87,3.66,4.26,7.57
7/22/19,3.76,3.57,4.17,7.43
7/23/19,3.79,3.6,4.21,7.41
7/24/19,3.87,3.59,4.19,7.46
7/25/19,3.84,3.54,4.14,7.38
7/26/19,3.79,3.5,4.1,7.38
7/29/19,3.83,3.52,4.12,7.41
7/30/19,3.83,3.46,4.06,7.34
7/31/19,3.73,3.35,3.95,7.19
8/1/19,3.66,3.28,3.88,7.02
8/2/19,3.72,3.35,3.95,7.05
8/5/19,3.77,3.4,4,7.05
8/6/19,3.68,3.39,3.99,7.03
8/7/19,3.68,3.42,4.02,7.04
8/8/19,3.69,3.46,4.06,7.2
8/9/19,3.67,3.45,4.05,7.29
8/12/19,3.42,3.2,3.8,7.17
8/13/19,3.33,3.01,3.61,7.27
8/14/19,3.35,2.94,3.54,7.16
8/15/19,3.4,2.96,3.56,7.11
8/16/19,3.44,3.06,3.66,7.2
8/19/19,3.41,3,3.6,7.07
8/20/19,3.39,2.95,3.55,7.23
8/21/19,3.38,2.98,3.58,7.28
8/22/19,3.45,2.98,3.58,7.24
8/23/19,3.44,2.95,3.55,7.11
8/26/19,3.41,2.94,3.54,7.22
8/27/19,3.45,2.92,3.52,7.14
8/28/19,3.49,3.09,3.61,7.31
8/29/19,3.46,3.09,3.61,7.34
8/30/19,3.42,3.08,3.6,7.34
9/3/19,3.27,2.99,3.51,7.34
9/4/19,3.29,2.96,3.48,7.41
9/5/19,3.39,2.97,3.49,7.27
9/6/19,3.38,2.94,3.46,7.23
9/9/19,3.43,2.92,3.44,7.23
9/10/19,3.49,3,3.52,7.37
9/11/19,3.43,2.98,3.5,7.32
9/12/19,3.49,3.05,3.57,7.61
9/13/19,3.45,3.07,3.59,7.64
9/16/19,3.54,3.12,3.64,7.65
9/17/19,3.47,3.06,3.58,7.59
9/18/19,3.55,3.09,3.61,7.54
9/19/19,3.54,3.11,3.63,7.58
9/20/19,3.53,3.09,3.61,7.48
9/23/19,3.52,3.11,3.63,7.58
9/24/19,3.5,3.13,3.65,7.59
9/25/19,3.49,3.12,3.64,7.54
9/26/19,3.53,3.1,3.63,7.54
9/27/19,3.53,3.09,3.61,7.48
9/30/19,3.6,3.26,3.81,7.71
10/1/19,3.57,3.31,3.86,7.85
10/2/19,3.51,3.26,3.81,7.79
10/3/19,3.51,3.27,3.82,7.77
10/4/19,3.49,3.23,3.78,7.81
10/7/19,3.47,3.25,3.8,7.8
10/8/19,3.55,3.34,3.89,7.86
10/9/19,3.58,3.32,3.87,7.89
10/10/19,3.48,3.18,3.73,7.88
10/11/19,3.65,3.36,3.91,8.01
10/14/19,3.71,3.36,3.91,8.05
10/15/19,3.66,3.31,3.86,7.99
10/16/19,3.7,3.3,3.85,7.93
10/17/19,3.76,3.33,3.88,7.96
10/18/19,3.79,3.29,3.84,7.99
10/21/19,3.71,3.25,3.8,7.98
10/22/19,3.66,3.26,3.81,7.99
10/23/19,3.68,3.26,3.81,7.99
10/24/19,3.65,3.25,3.8,7.98
10/25/19,3.68,3.25,3.8,7.85
10/28/19,3.62,3.22,3.77,7.86
10/29/19,3.64,3.24,3.79,7.83
10/30/19,3.63,3.29,3.84,7.81
10/31/19,3.65,3.28,3.83,7.92
11/1/19,3.71,3.27,3.82,7.97
11/4/19,3.68,3.21,3.76,7.98
11/5/19,3.74,3.2,3.75,7.94
11/6/19,3.73,3.17,3.72,7.88
11/7/19,3.7,3.13,3.68,7.96
11/8/19,3.67,3.15,3.7,7.91
11/11/19,3.68,3.11,3.66,7.77
11/12/19,3.84,3.16,3.71,7.77
11/13/19,3.7,3.13,3.68,7.75
11/14/19,3.67,3.14,3.69,7.77
11/15/19,3.63,3.1,3.65,7.8
11/18/19,3.64,3.06,3.61,7.7
11/19/19,3.71,3.08,3.63,7.71
11/20/19,3.78,3.12,3.62,7.69
11/21/19,3.74,3.14,3.64,7.65
11/22/19,3.78,3.14,3.64,7.61
11/25/19,3.9,3.16,3.66,7.57
11/26/19,3.87,3.13,3.63,7.49
11/27/19,3.83,3.08,3.58,7.46
11/29/19,3.92,3.16,3.66,7.41
12/2/19,3.84,3.17,3.67,7.35
12/3/19,3.82,3.16,3.66,7.36
12/4/19,3.86,3.14,3.64,7.43
12/5/19,3.81,3.12,3.62,7.49
12/6/19,3.76,3.12,3.62,7.54
12/9/19,3.71,3.11,3.61,7.62
12/10/19,3.76,3.12,3.62,7.65
12/11/19,3.76,3.06,3.56,7.58
12/12/19,3.88,3.13,3.63,7.63
12/13/19,3.91,3.21,3.66,8.02
12/16/19,4.1,3.28,3.73,8.16
12/17/19,4.15,3.3,3.75,8.21
12/18/19,4.1,3.27,3.72,8.21
12/19/19,4.09,3.27,3.72,8.16
12/20/19,4.1,3.28,3.73,8.18
12/23/19,4.06,3.29,3.74,8.22
12/24/19,4.09,3.27,3.73,8.25
12/26/19,4.19,3.29,3.74,8.27
12/27/19,4.28,3.3,3.75,8.22
12/30/19,4.29,3.28,3.73,8.33
12/31/19,4.34,3.28,3.73,8.36
1/2/20,4.33,3.31,3.77,8.36
1/3/20,4.23,3.27,3.72,8.22
1/6/20,4.25,3.25,3.7,8.25
1/7/20,4.23,3.25,3.7,8.24
1/8/20,4.28,3.24,3.69,8.27
1/9/20,4.38,3.23,3.68,8.24
1/10/20,4.43,3.26,3.71,8.26
1/13/20,4.41,3.29,3.79,8.22
1/14/20,4.45,3.29,3.79,8.22
1/15/20,4.45,3.27,3.77,8.09
1/16/20,4.33,3.15,3.65,8.04
1/17/20,4.42,3.29,3.79,8.1
1/21/20,4.48,3.27,3.77,7.96
1/22/20,4.4,3.29,3.79,7.94
1/23/20,4.4,3.34,3.84,7.9
1/24/20,4.34,3.27,3.77,7.82
1/27/20,4.35,3.21,3.71,7.77
1/28/20,4.3,3.27,3.77,7.75
1/29/20,4.2,3.24,3.74,7.73
1/30/20,4.19,3.19,3.69,7.56
1/31/20,4.13,3.21,3.71,7.52
2/3/20,4.15,3.19,3.69,7.57
2/4/20,4.15,3.22,3.72,7.59
2/5/20,4.22,3.21,3.71,7.6
2/6/20,4.16,3.19,3.69,7.61
2/7/20,4.21,3.23,3.73,7.62
2/10/20,4.21,3.22,3.72,7.64
2/11/20,4.16,3.2,3.7,7.65
2/12/20,4.26,3.28,3.78,7.78
2/13/20,4.21,3.25,3.75,7.81
2/14/20,4.21,3.23,3.73,7.79
2/18/20,4.41,3.28,3.78,7.77
2/19/20,4.35,3.25,3.76,7.82
2/20/20,4.29,3.24,3.74,7.78
2/21/20,4.24,3.22,3.72,7.75
2/24/20,4.09,3.21,3.71,7.68
2/25/20,4.12,3.21,3.72,7.73
2/26/20,4.09,3.2,3.7,7.77
2/27/20,4.02,3.13,3.63,7.8
2/28/20,4.03,3.13,3.63,7.78
3/2/20,4.08,3.21,3.71,7.86
3/3/20,4.08,3.31,3.76,7.88
